PedidoID,DataPedido,ClienteID,NomeCliente,Cidade,UF,Latitude,Longitude,Produto,CategoriaProduto,Quantidade,ValorUnitario,Transportadora,DataEnvio,DataEntregaPrevista,DataEntregaReal,StatusEntrega,CustoFrete,DistanciaKM,AvaliacaoCliente,CodigoRastreio,PesoKG,TipoTransporte,PrioridadeEntrega,StatusPagamento,DataPagamento
1252,2025-02-21,C796,BRUNO LIMA,VITÓRIA,ES,-20.3155,-40.3128,MICRO-ONDAS 25L,ELETRODOMÉSTICOS,2,499.9,SUL CARGO,2025-02-22,2025-02-27,2025-02-27,Entregue no prazo,28.49,2632,1,3H5DFR93HZ2O,11.36,Marítimo,Normal,Pago,2025-02-25
1253,2025-02-24,C224,RENATA LIMA,MACEIÓ,AL,-9.6498,-35.7089,PANELA ELÉTRICA,ELETRODOMÉSTICOS,3,299.9,NORDESTE RÁPIDO,2025-02-27,2025-03-06,2025-03-06,Cancelado,58.35,2671,5,GXQIDO9M52ZK,12.65,Marítimo,Econômica,Pendente,
1254,2025-02-09,C408,CARLA MENDES,PORTO VELHO,RO,-8.7619,-63.9039,CHUTEIRA PRO,VESTUÁRIO,3,349.9,ENTREGA CERTA,2025-02-10,2025-02-15,2025-02-17,Cancelado,65.74,388,1,FL5JS5CKNW4I,28.84,Rodoviário,Econômica,Pago,2025-02-11
1255,2025-02-05,C128,FERNANDA ROCHA,FLORIANÓPOLIS,SC,-27.5954,-48.548,RELÓGIO DIGITAL,ACESSÓRIOS,2,199.9,RÁPIDO EXPRESS,2025-02-07,2025-02-12,2025-02-13,Em trânsito,60.79,3295,2,RNOW1QMVPXPG,11.86,Marítimo,Econômica,Pago,2025-02-10
1256,2025-02-08,C952,CLÁUDIA TEIXEIRA,MANAUS,AM,-3.119,-60.0217,"SMART TV 50""",ELETRÔNICOS,3,2599.0,RÁPIDO EXPRESS,2025-02-11,2025-02-15,2025-02-17,Entregue com atraso,24.01,639,3,UW0FPPEAZI20,13.49,Aéreo,Econômica,Pago,2025-02-13
1257,2025-01-17,C188,RENATA LIMA,FEIRA DE SANTANA,BA,-12.2667,-38.9667,FONE BLUETOOTH,ELETRÔNICOS,1,199.9,RÁPIDO EXPRESS,2025-01-18,2025-01-25,2025-01-26,Cancelado,72.28,1690,1,MBEXGBLEDB8D,23.78,Rodoviário,Normal,Pendente,
1258,2025-01-20,C363,PEDRO OLIVEIRA,FORTALEZA,CE,-3.7319,-38.5267,CAFETEIRA PLUS,ELETRODOMÉSTICOS,1,349.9,RÁPIDO EXPRESS,2025-01-23,2025-01-25,2025-01-27,Em trânsito,68.28,1262,4,HU8ICZ731WLZ,10.59,Rodoviário,Normal,Pago,2025-01-23
1259,2025-02-17,C997,MARIA SANTOS,VITÓRIA DA CONQUISTA,BA,-14.8619,-40.8442,TABLET Z10,ELETRÔNICOS,3,1299.9,ENTREGA CERTA,2025-02-19,2025-02-26,2025-02-27,Entregue no prazo,45.65,3392,1,RSVD4HR2K19R,8.1,Rodoviário,Normal,Pendente,
1260,2025-01-01,C144,ANDRÉ SOUZA,PETROLINA,PE,-9.3891,-40.5033,AR CONDICIONADO,ELETRODOMÉSTICOS,2,1899.0,RÁPIDO EXPRESS,2025-01-03,2025-01-10,2025-01-10,Cancelado,37.11,3478,3,XN7JKDP8V7YB,13.08,Rodoviário,Urgente,Pendente,
1261,2025-03-02,C851,LUCAS PEREIRA,MACEIÓ,AL,-9.6498,-35.7089,CAMISETA POLO,VESTUÁRIO,3,79.9,SUL CARGO,2025-03-05,2025-03-07,2025-03-08,Entregue com atraso,33.2,276,1,8IM753MTM5HS,4.38,Aéreo,Econômica,Pendente,
1262,2025-02-20,C964,RENATA LIMA,VITÓRIA,ES,-20.3155,-40.3128,JAQUETA COURO,VESTUÁRIO,3,599.9,BRASIL LOGÍSTICA,2025-02-22,2025-02-24,2025-02-24,Entregue com atraso,22.09,1928,1,IRYWGJ3PIAB6,13.42,Aéreo,Normal,Estornado,
1263,2025-01-25,C219,BEATRIZ NUNES,VITÓRIA,ES,-20.3155,-40.3128,CHUTEIRA PRO,VESTUÁRIO,2,349.9,RÁPIDO EXPRESS,2025-01-27,2025-02-01,2025-02-03,Entregue no prazo,43.12,1787,2,51UA2EPXCCG0,26.86,Rodoviário,Urgente,Pago,2025-01-28
1264,2025-03-01,C561,JOÃO ALMEIDA,JOÃO PESSOA,PB,-7.115,-34.8641,FONE BLUETOOTH,ELETRÔNICOS,3,199.9,SUL CARGO,2025-03-02,2025-03-09,2025-03-09,Cancelado,31.36,1710,2,98W54QW4NQPG,28.34,Aéreo,Normal,Pendente,
1265,2025-01-29,C699,SIMONE CARDOSO,MACAPÁ,AP,0.0349,-51.0694,PANELA ELÉTRICA,ELETRODOMÉSTICOS,3,299.9,BRASIL LOGÍSTICA,2025-01-31,2025-02-06,2025-02-06,Cancelado,27.76,1363,5,PYT53PLHH7S1,4.57,Rodoviário,Econômica,Pendente,
1266,2025-02-24,C038,LUCAS PEREIRA,CARUARU,PE,-8.2846,-35.9699,CAFETEIRA PLUS,ELETRODOMÉSTICOS,2,349.9,RÁPIDO EXPRESS,2025-02-25,2025-02-27,2025-03-01,Cancelado,69.3,1079,5,J3B0FMFYI9YD,14.22,Rodoviário,Normal,Pendente,
1267,2025-02-04,C058,ANDRÉ SOUZA,MANAUS,AM,-3.119,-60.0217,RELÓGIO DIGITAL,ACESSÓRIOS,2,199.9,ENTREGA CERTA,2025-02-06,2025-02-09,2025-02-09,Entregue com atraso,33.97,1958,2,1YTZFC6AOYPX,28.39,Marítimo,Econômica,Pendente,
1268,2025-01-05,C751,THIAGO FERNANDES,BOA VISTA,RR,2.8197,-60.6733,"SMART TV 50""",ELETRÔNICOS,3,2599.0,RÁPIDO EXPRESS,2025-01-07,2025-01-11,2025-01-11,Entregue com atraso,65.21,1349,3,VXNMDDYL8LNA,1.85,Aéreo,Econômica,Pago,2025-01-09
1269,2025-01-12,C050,DIEGO ARAÚJO,MANAUS,AM,-3.119,-60.0217,SMARTPHONE X200,ELETRÔNICOS,1,1899.9,SUL CARGO,2025-01-15,2025-01-22,2025-01-23,Entregue com atraso,62.19,2318,1,B90RHLOPUG9O,19.27,Marítimo,Econômica,Pendente,
1270,2025-01-08,C115,BRUNO LIMA,TERESINA,PI,-5.0919,-42.8034,CHUTEIRA PRO,VESTUÁRIO,2,349.9,AMAZÔNIA CARGO,2025-01-09,2025-01-15,2025-01-15,Entregue com atraso,39.07,1596,4,FTIS1Y8TCYOJ,15.38,Aéreo,Normal,Pago,2025-01-11
1271,2025-01-11,C820,PAULO HENRIQUE,CAMPO GRANDE,MS,-20.4697,-54.6201,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,2,249.9,SUL CARGO,2025-01-13,2025-01-20,2025-01-20,Cancelado,47.51,2356,2,USP66UIAK7SX,20.48,Rodoviário,Urgente,Estornado,
1272,2025-02-26,C295,CLÁUDIA TEIXEIRA,ARACAJU,SE,-10.9472,-37.0731,CHUTEIRA PRO,VESTUÁRIO,1,349.9,AMAZÔNIA CARGO,2025-03-01,2025-03-08,2025-03-09,Em trânsito,27.85,1876,2,B3HXNGO5YMTW,19.11,Aéreo,Econômica,Estornado,
1273,2025-02-19,C175,CLÁUDIA TEIXEIRA,GOIÂNIA,GO,-16.6869,-49.2648,SMARTWATCH FIT,ACESSÓRIOS,2,499.9,CENTRO-OESTE CARGO,2025-02-20,2025-02-26,2025-02-26,Entregue no prazo,71.46,1137,5,DI7KM9VJZE42,28.8,Rodoviário,Econômica,Pendente,
1274,2025-02-03,C124,DIEGO ARAÚJO,SÃO LUÍS,MA,-2.5387,-44.2825,MOCHILA ESCOLAR,ACESSÓRIOS,1,149.9,CENTRO-OESTE CARGO,2025-02-05,2025-02-10,2025-02-10,Entregue no prazo,41.19,1708,1,U2EDNKV1O9EJ,4.75,Marítimo,Urgente,Pendente,
1275,2025-01-11,C609,SIMONE CARDOSO,BOA VISTA,RR,2.8197,-60.6733,IMPRESSORA LASER,ELETRÔNICOS,3,899.9,SUL CARGO,2025-01-12,2025-01-14,2025-01-15,Entregue com atraso,72.56,2721,4,MP0KTRHCPJ5R,24.19,Rodoviário,Urgente,Estornado,
1276,2025-01-20,C872,CLÁUDIA TEIXEIRA,MACAPÁ,AP,0.0349,-51.0694,MOCHILA ESCOLAR,ACESSÓRIOS,2,149.9,ENTREGA CERTA,2025-01-22,2025-01-26,2025-01-26,Em trânsito,48.69,968,4,1204OOM51JPR,29.67,Rodoviário,Econômica,Pago,2025-01-21
1277,2025-02-21,C204,PATRÍCIA GOMES,MACEIÓ,AL,-9.6498,-35.7089,JAQUETA COURO,VESTUÁRIO,1,599.9,NORTE EXPRESS,2025-02-24,2025-03-02,2025-03-02,Entregue no prazo,15.6,1527,1,18K6GDV86KOO,4.03,Marítimo,Urgente,Pendente,
1278,2025-01-03,C089,FERNANDA ROCHA,SÃO PAULO,SP,-23.5505,-46.6333,MICRO-ONDAS 25L,ELETRODOMÉSTICOS,3,499.9,NORDESTE RÁPIDO,2025-01-05,2025-01-10,2025-01-10,Entregue no prazo,19.29,2853,1,VAH2B4WMCD91,3.5,Marítimo,Econômica,Pendente,
1279,2025-01-20,C779,PEDRO OLIVEIRA,BOA VISTA,RR,2.8197,-60.6733,HD EXTERNO 1TB,ELETRÔNICOS,2,349.9,CENTRO-OESTE CARGO,2025-01-21,2025-01-26,2025-01-26,Em trânsito,19.5,3480,2,EWTQD9UZ6VTY,13.11,Marítimo,Urgente,Pendente,
1280,2025-01-14,C689,ANDRÉ SOUZA,FORTALEZA,CE,-3.7319,-38.5267,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,3,249.9,CENTRO-OESTE CARGO,2025-01-15,2025-01-20,2025-01-20,Entregue com atraso,60.11,187,5,IS792A6MU2CX,21.25,Aéreo,Normal,Estornado,
1281,2025-01-29,C053,JOÃO ALMEIDA,VITÓRIA,ES,-20.3155,-40.3128,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,1,249.9,RÁPIDO EXPRESS,2025-02-01,2025-02-04,2025-02-05,Entregue no prazo,75.08,2337,1,BGI0DDMIQUP5,26.18,Marítimo,Econômica,Pago,2025-02-01
1282,2025-02-03,C473,JULIANA BARBOSA,TERESINA,PI,-5.0919,-42.8034,CAFETEIRA PLUS,ELETRODOMÉSTICOS,2,349.9,NORTE EXPRESS,2025-02-06,2025-02-11,2025-02-11,Em trânsito,71.62,3263,5,0DUA4Z660UA5,9.12,Rodoviário,Econômica,Pendente,
1283,2025-01-04,C844,JULIANA BARBOSA,PORTO VELHO,RO,-8.7619,-63.9039,SMARTPHONE X200,ELETRÔNICOS,1,1899.9,ENTREGA CERTA,2025-01-07,2025-01-11,2025-01-11,Entregue com atraso,19.86,1949,2,070OTYRTP3Y8,2.52,Marítimo,Normal,Pago,2025-01-07
1284,2025-01-10,C306,MARIA SANTOS,BOA VISTA,RR,2.8197,-60.6733,MOUSE GAMER,ELETRÔNICOS,2,159.9,NORDESTE RÁPIDO,2025-01-13,2025-01-18,2025-01-18,Cancelado,51.46,1623,5,ALF4P1UAQ81H,17.04,Marítimo,Urgente,Pago,2025-01-15
1285,2025-02-15,C291,FERNANDA ROCHA,NATAL,RN,-5.7945,-35.211,TABLET Z10,ELETRÔNICOS,2,1299.9,RÁPIDO EXPRESS,2025-02-16,2025-02-19,2025-02-19,Em trânsito,26.2,72,5,SBRA9IJWK4LH,20.44,Marítimo,Normal,Pago,2025-02-16
1286,2025-01-07,C138,PEDRO OLIVEIRA,BELO HORIZONTE,MG,-19.9167,-43.9345,AR CONDICIONADO,ELETRODOMÉSTICOS,2,1899.0,NORDESTE RÁPIDO,2025-01-08,2025-01-15,2025-01-15,Em trânsito,51.93,2554,2,F4PU89ZE0H1S,22.33,Rodoviário,Urgente,Estornado,
1287,2025-01-17,C980,BRUNO LIMA,GOIÂNIA,GO,-16.6869,-49.2648,RELÓGIO DIGITAL,ACESSÓRIOS,3,199.9,CENTRO-OESTE CARGO,2025-01-19,2025-01-22,2025-01-22,Entregue com atraso,74.62,1514,2,E2VAMNA15K78,4.75,Aéreo,Econômica,Estornado,
1288,2025-01-09,C926,SIMONE CARDOSO,BELO HORIZONTE,MG,-19.9167,-43.9345,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,3,249.9,RÁPIDO EXPRESS,2025-01-10,2025-01-16,2025-01-16,Cancelado,54.24,2544,3,BM7O99I3K2FO,18.91,Aéreo,Normal,Pendente,
1289,2025-02-23,C312,ANDRÉ SOUZA,SALVADOR,BA,-12.9777,-38.5016,IMPRESSORA LASER,ELETRÔNICOS,3,899.9,BRASIL LOGÍSTICA,2025-02-24,2025-03-03,2025-03-03,Em trânsito,32.64,2060,3,SHLFDLWYCBFG,0.66,Marítimo,Urgente,Pendente,
1290,2025-01-26,C945,BEATRIZ NUNES,BELÉM,PA,-1.4558,-48.4902,IMPRESSORA LASER,ELETRÔNICOS,1,899.9,RÁPIDO EXPRESS,2025-01-27,2025-01-31,2025-01-31,Entregue com atraso,44.84,1951,1,8OVT7YZZUVZ9,9.35,Aéreo,Econômica,Estornado,
1291,2025-01-11,C787,PEDRO OLIVEIRA,GOIÂNIA,GO,-16.6869,-49.2648,NOTEBOOK PRO 15,ELETRÔNICOS,2,4999.0,ENTREGA CERTA,2025-01-14,2025-01-16,2025-01-17,Cancelado,41.6,2924,2,DE47DI4LJO07,14.86,Marítimo,Econômica,Estornado,
1292,2025-02-06,C161,THIAGO FERNANDES,FLORIANÓPOLIS,SC,-27.5954,-48.548,FONE BLUETOOTH,ELETRÔNICOS,1,199.9,NORTE EXPRESS,2025-02-08,2025-02-12,2025-02-12,Cancelado,72.54,3213,5,RK5QEQPYO8G1,27.98,Aéreo,Normal,Estornado,
1293,2025-01-10,C529,JOÃO ALMEIDA,VITÓRIA DA CONQUISTA,BA,-14.8619,-40.8442,PANELA ELÉTRICA,ELETRODOMÉSTICOS,3,299.9,ENTREGA CERTA,2025-01-12,2025-01-19,2025-01-19,Entregue no prazo,62.3,319,2,CLY4HE76NJ4P,10.63,Aéreo,Urgente,Pendente,
1294,2025-01-21,C309,CLÁUDIA TEIXEIRA,FORTALEZA,CE,-3.7319,-38.5267,RELÓGIO DIGITAL,ACESSÓRIOS,1,199.9,NORDESTE RÁPIDO,2025-01-22,2025-01-24,2025-01-24,Entregue com atraso,21.5,2564,2,UZ9E3OYEOKSW,25.31,Rodoviário,Urgente,Pendente,
1295,2025-02-10,C179,PATRÍCIA GOMES,SALVADOR,BA,-12.9777,-38.5016,SMARTPHONE X200,ELETRÔNICOS,2,1899.9,BRASIL LOGÍSTICA,2025-02-12,2025-02-17,2025-02-17,Entregue no prazo,38.69,1150,2,6ZLVKSJJSOAA,25.47,Aéreo,Urgente,Pago,2025-02-10
1296,2025-02-16,C653,THIAGO FERNANDES,NATAL,RN,-5.7945,-35.211,MOUSE GAMER,ELETRÔNICOS,3,159.9,ENTREGA CERTA,2025-02-19,2025-02-25,2025-02-25,Entregue com atraso,22.2,2878,1,HBGU4VC7K3PM,2.47,Marítimo,Econômica,Pendente,
1297,2025-02-07,C269,RAFAEL MARTINS,RECIFE,PE,-8.0476,-34.877,SMARTWATCH FIT,ACESSÓRIOS,1,499.9,CENTRO-OESTE CARGO,2025-02-10,2025-02-12,2025-02-12,Entregue no prazo,25.05,2364,2,CWHNOV580K8N,18.51,Aéreo,Normal,Pago,2025-02-12
1298,2025-02-28,C807,JULIANA BARBOSA,SÃO LUÍS,MA,-2.5387,-44.2825,RELÓGIO DIGITAL,ACESSÓRIOS,1,199.9,CENTRO-OESTE CARGO,2025-03-03,2025-03-07,2025-03-07,Cancelado,43.44,2976,5,UEMVABS1RX4X,22.17,Marítimo,Econômica,Pendente,
1299,2025-02-18,C385,PEDRO OLIVEIRA,PETROLINA,PE,-9.3891,-40.5033,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,3,249.9,RÁPIDO EXPRESS,2025-02-20,2025-02-27,2025-02-28,Em trânsito,39.0,572,5,HPD8UD4DH8JC,18.28,Aéreo,Econômica,Pendente,
1300,2025-01-13,C636,RENATA LIMA,PORTO ALEGRE,RS,-30.0346,-51.2177,JAQUETA COURO,VESTUÁRIO,2,599.9,AMAZÔNIA CARGO,2025-01-16,2025-01-19,2025-01-21,Cancelado,54.94,225,1,IULVOBHLHHOF,3.43,Marítimo,Normal,Pendente,
1301,2025-02-15,C222,RENATA LIMA,SÃO PAULO,SP,-23.5505,-46.6333,"SMART TV 50""",ELETRÔNICOS,2,2599.0,CENTRO-OESTE CARGO,2025-02-16,2025-02-19,2025-02-19,Entregue no prazo,25.05,2488,5,78LRP2ZIAA4A,12.67,Rodoviário,Econômica,Pago,2025-02-18
1302,2025-02-21,C189,PEDRO OLIVEIRA,PORTO VELHO,RO,-8.7619,-63.9039,NOTEBOOK PRO 15,ELETRÔNICOS,3,4999.0,AMAZÔNIA CARGO,2025-02-23,2025-03-01,2025-03-01,Cancelado,55.31,2670,1,TCID9KL5AKWO,25.23,Marítimo,Econômica,Estornado,
1303,2025-02-22,C533,CLÁUDIA TEIXEIRA,MANAUS,AM,-3.119,-60.0217,IMPRESSORA LASER,ELETRÔNICOS,2,899.9,ENTREGA CERTA,2025-02-24,2025-03-03,2025-03-03,Entregue com atraso,69.89,2517,4,MWWOYW324AYT,29.09,Aéreo,Econômica,Estornado,
1304,2025-02-09,C445,SIMONE CARDOSO,SALVADOR,BA,-12.9777,-38.5016,JAQUETA COURO,VESTUÁRIO,2,599.9,CENTRO-OESTE CARGO,2025-02-10,2025-02-17,2025-02-17,Cancelado,32.14,1288,2,CJEJAB9WCGE1,10.37,Aéreo,Econômica,Estornado,
1305,2025-01-10,C913,MARIA SANTOS,BELÉM,PA,-1.4558,-48.4902,TECLADO MECÂNICO,ELETRÔNICOS,2,299.9,ENTREGA CERTA,2025-01-13,2025-01-19,2025-01-21,Cancelado,68.56,1823,3,CZRMD4QTYKW4,18.32,Aéreo,Urgente,Estornado,
1306,2025-01-27,C984,LUCAS PEREIRA,SÃO PAULO,SP,-23.5505,-46.6333,CAFETEIRA PLUS,ELETRODOMÉSTICOS,3,349.9,SUL CARGO,2025-01-30,2025-02-04,2025-02-04,Entregue no prazo,23.14,2558,4,62E2KJXIBAC1,2.8,Marítimo,Urgente,Pendente,
1307,2025-02-03,C182,DIEGO ARAÚJO,PORTO ALEGRE,RS,-30.0346,-51.2177,TECLADO MECÂNICO,ELETRÔNICOS,3,299.9,BRASIL LOGÍSTICA,2025-02-05,2025-02-11,2025-02-11,Entregue com atraso,70.94,1428,2,IT2BVYY5SMH5,5.98,Aéreo,Urgente,Pago,2025-02-06
1308,2025-01-01,C502,RAFAEL MARTINS,PORTO VELHO,RO,-8.7619,-63.9039,MOCHILA ESCOLAR,ACESSÓRIOS,3,149.9,RÁPIDO EXPRESS,2025-01-04,2025-01-07,2025-01-07,Cancelado,49.29,2733,2,Z28IHQ86E1CQ,27.49,Marítimo,Urgente,Estornado,
1309,2025-02-14,C559,ANA COSTA,SÃO LUÍS,MA,-2.5387,-44.2825,TECLADO MECÂNICO,ELETRÔNICOS,3,299.9,BRASIL LOGÍSTICA,2025-02-16,2025-02-23,2025-02-23,Entregue com atraso,24.62,896,3,KAVZNOTX8PPB,11.35,Marítimo,Econômica,Estornado,
1310,2025-01-14,C392,JOÃO ALMEIDA,CAMPINAS,SP,-22.9056,-47.0608,"SMART TV 50""",ELETRÔNICOS,2,2599.0,AMAZÔNIA CARGO,2025-01-15,2025-01-21,2025-01-23,Entregue com atraso,39.07,1867,4,2VAJNT48WNHD,7.12,Aéreo,Normal,Pendente,
1311,2025-01-18,C230,RAFAEL MARTINS,BRASÍLIA,DF,-15.8267,-47.9218,PANELA ELÉTRICA,ELETRODOMÉSTICOS,2,299.9,ENTREGA CERTA,2025-01-19,2025-01-24,2025-01-26,Entregue no prazo,30.25,3392,2,U315AAGR4KER,6.39,Rodoviário,Econômica,Pendente,
1312,2025-01-15,C655,MARCOS SILVA,RECIFE,PE,-8.0476,-34.877,TABLET Z10,ELETRÔNICOS,2,1299.9,ENTREGA CERTA,2025-01-18,2025-01-20,2025-01-20,Em trânsito,20.13,946,4,UAQP7V2O0QJR,9.16,Marítimo,Urgente,Pendente,
1313,2025-01-30,C111,JULIANA BARBOSA,MACEIÓ,AL,-9.6498,-35.7089,TECLADO MECÂNICO,ELETRÔNICOS,1,299.9,BRASIL LOGÍSTICA,2025-02-02,2025-02-05,2025-02-05,Entregue com atraso,21.01,1340,1,6SQUOZ99NN2S,10.22,Aéreo,Urgente,Pendente,
1314,2025-01-03,C896,DIEGO ARAÚJO,PORTO ALEGRE,RS,-30.0346,-51.2177,TABLET Z10,ELETRÔNICOS,3,1299.9,RÁPIDO EXPRESS,2025-01-04,2025-01-08,2025-01-10,Entregue com atraso,19.75,3373,1,R8ID0X8968BE,24.25,Aéreo,Econômica,Pago,2025-01-04
1315,2025-02-25,C122,ANDRÉ SOUZA,PALMAS,TO,-10.184,-48.3336,AR CONDICIONADO,ELETRODOMÉSTICOS,1,1899.0,AMAZÔNIA CARGO,2025-02-28,2025-03-03,2025-03-03,Entregue no prazo,56.76,313,5,QP2C4ROHJOJF,7.94,Rodoviário,Econômica,Pendente,
1316,2025-02-02,C633,ANDRÉ SOUZA,PETROLINA,PE,-9.3891,-40.5033,TABLET Z10,ELETRÔNICOS,3,1299.9,CENTRO-OESTE CARGO,2025-02-03,2025-02-05,2025-02-05,Entregue com atraso,41.76,3487,4,UTZ4JPRV8X62,18.15,Rodoviário,Econômica,Pago,2025-02-06
1317,2025-01-26,C641,PEDRO OLIVEIRA,CURITIBA,PR,-25.4284,-49.2733,CHUTEIRA PRO,VESTUÁRIO,2,349.9,SUL CARGO,2025-01-27,2025-02-03,2025-02-03,Cancelado,34.9,807,1,J6C3U0OVS8OT,3.85,Aéreo,Urgente,Pendente,
1318,2025-01-30,C224,PEDRO OLIVEIRA,CARUARU,PE,-8.2846,-35.9699,JAQUETA COURO,VESTUÁRIO,3,599.9,CENTRO-OESTE CARGO,2025-02-02,2025-02-06,2025-02-06,Cancelado,44.31,32,2,QQVMKM4YVEHD,23.72,Rodoviário,Econômica,Estornado,
1319,2025-01-29,C152,SIMONE CARDOSO,SÃO LUÍS,MA,-2.5387,-44.2825,CHUTEIRA PRO,VESTUÁRIO,3,349.9,NORTE EXPRESS,2025-01-31,2025-02-06,2025-02-06,Cancelado,60.39,109,5,XSXLMZ5DNADZ,20.38,Rodoviário,Normal,Estornado,
1320,2025-01-01,C596,ANA COSTA,BELO HORIZONTE,MG,-19.9167,-43.9345,SMARTPHONE X200,ELETRÔNICOS,3,1899.9,BRASIL LOGÍSTICA,2025-01-02,2025-01-05,2025-01-05,Cancelado,18.23,2695,4,UKID4MUE4H0N,28.86,Rodoviário,Normal,Pago,2025-01-05
1321,2025-01-13,C059,CLÁUDIA TEIXEIRA,FLORIANÓPOLIS,SC,-27.5954,-48.548,"SMART TV 50""",ELETRÔNICOS,2,2599.0,RÁPIDO EXPRESS,2025-01-16,2025-01-18,2025-01-18,Cancelado,79.71,2955,1,294OIEPHQDV6,10.16,Marítimo,Urgente,Estornado,
1322,2025-02-20,C928,PATRÍCIA GOMES,PETROLINA,PE,-9.3891,-40.5033,CAMISETA POLO,VESTUÁRIO,3,79.9,CENTRO-OESTE CARGO,2025-02-21,2025-02-28,2025-03-02,Cancelado,34.41,3168,3,GYR1R39COABF,23.78,Aéreo,Urgente,Pendente,
1323,2025-02-07,C087,PAULO HENRIQUE,CAMPO GRANDE,MS,-20.4697,-54.6201,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,1,249.9,BRASIL LOGÍSTICA,2025-02-10,2025-02-15,2025-02-15,Entregue com atraso,75.14,2681,4,7HA3T0FGH0OQ,11.8,Rodoviário,Normal,Pago,2025-02-08
1324,2025-01-22,C359,SIMONE CARDOSO,BELÉM,PA,-1.4558,-48.4902,IMPRESSORA LASER,ELETRÔNICOS,1,899.9,SUL CARGO,2025-01-23,2025-01-29,2025-01-29,Entregue com atraso,42.04,910,4,6LWEQFUMZICG,14.61,Marítimo,Econômica,Pago,2025-01-25
1325,2025-01-26,C823,PAULO HENRIQUE,BOA VISTA,RR,2.8197,-60.6733,MOUSE GAMER,ELETRÔNICOS,1,159.9,BRASIL LOGÍSTICA,2025-01-29,2025-02-02,2025-02-02,Cancelado,61.59,3477,1,VECJCPVDK6M5,1.57,Rodoviário,Econômica,Estornado,
1326,2025-02-22,C040,BRUNO LIMA,CAMPINAS,SP,-22.9056,-47.0608,SMARTPHONE X200,ELETRÔNICOS,3,1899.9,RÁPIDO EXPRESS,2025-02-24,2025-03-03,2025-03-03,Entregue com atraso,15.63,2139,5,1OWHSLN3BBJ1,18.12,Aéreo,Normal,Pago,2025-02-27
1327,2025-01-21,C701,JULIANA BARBOSA,JOÃO PESSOA,PB,-7.115,-34.8641,PANELA ELÉTRICA,ELETRODOMÉSTICOS,3,299.9,ENTREGA CERTA,2025-01-23,2025-01-30,2025-01-30,Em trânsito,23.05,1951,2,BCQTOCY0WS1A,19.76,Marítimo,Urgente,Pendente,
1328,2025-02-18,C724,PEDRO OLIVEIRA,CAMPINAS,SP,-22.9056,-47.0608,NOTEBOOK PRO 15,ELETRÔNICOS,1,4999.0,BRASIL LOGÍSTICA,2025-02-20,2025-02-26,2025-02-27,Cancelado,36.68,2133,4,6CBICIRFIW2G,29.51,Aéreo,Urgente,Estornado,
1329,2025-02-01,C191,MARIA SANTOS,SALVADOR,BA,-12.9777,-38.5016,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,1,249.9,CENTRO-OESTE CARGO,2025-02-04,2025-02-06,2025-02-06,Em trânsito,75.88,3282,3,06OEBTTA3GY6,20.05,Aéreo,Normal,Pendente,
1330,2025-01-27,C811,SIMONE CARDOSO,JOÃO PESSOA,PB,-7.115,-34.8641,TABLET Z10,ELETRÔNICOS,1,1299.9,SUL CARGO,2025-01-28,2025-02-02,2025-02-02,Cancelado,54.96,2747,4,5H88PFVGLLPE,10.52,Marítimo,Normal,Pago,2025-01-29
1331,2025-02-18,C346,ANA COSTA,NATAL,RN,-5.7945,-35.211,MOUSE GAMER,ELETRÔNICOS,1,159.9,AMAZÔNIA CARGO,2025-02-20,2025-02-24,2025-02-24,Em trânsito,23.96,1819,3,R0882VWHLWQ1,12.4,Rodoviário,Normal,Estornado,
1332,2025-01-15,C436,THIAGO FERNANDES,CARUARU,PE,-8.2846,-35.9699,"SMART TV 50""",ELETRÔNICOS,2,2599.0,RÁPIDO EXPRESS,2025-01-18,2025-01-23,2025-01-23,Entregue no prazo,58.32,3433,2,KCHJ1HEE6Q22,8.33,Aéreo,Normal,Pendente,
1333,2025-01-09,C611,ANDRÉ SOUZA,VITÓRIA,ES,-20.3155,-40.3128,JAQUETA COURO,VESTUÁRIO,2,599.9,AMAZÔNIA CARGO,2025-01-10,2025-01-15,2025-01-16,Entregue com atraso,19.93,3235,2,DLQUCJO7XX17,8.37,Rodoviário,Normal,Estornado,
1334,2025-02-26,C505,MARCOS SILVA,SALVADOR,BA,-12.9777,-38.5016,"SMART TV 50""",ELETRÔNICOS,3,2599.0,BRASIL LOGÍSTICA,2025-03-01,2025-03-05,2025-03-07,Cancelado,54.24,1541,3,XTFCDVX35VMG,3.13,Rodoviário,Normal,Pendente,
1335,2025-01-17,C879,RENATA LIMA,MACEIÓ,AL,-9.6498,-35.7089,HD EXTERNO 1TB,ELETRÔNICOS,1,349.9,BRASIL LOGÍSTICA,2025-01-19,2025-01-23,2025-01-24,Entregue no prazo,20.32,1540,4,WMI95GTY8SK6,9.89,Rodoviário,Urgente,Estornado,
